record_id	subject_id	subject_label	predicate_id	predicate_modifier	object_id	object_label	object_category	mapping_justification	author_id	author_label	reviewer_id	reviewer_label	creator_id	creator_label	license	subject_type	subject_source	subject_source_version	object_source_version	mapping_date	publication_date	comment	replaces
hrim:6FE6C8C2	loinc:91692-4	Sex of Personnel@en	hriv:hasExactMeaning	Not	hrio:SexGender	Sex-Gender@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.96	2.1.0	2026-03-13	2026-03-23	This concept is about biological sex for personnel, and Sex-Gender is the relevant comparison target because it covers undifferentiated sex/gender representation. Exact equivalence was rejected because the source is explicitly anchored to sex by its label and LOINC definition, while Sex-Gender applies when sex and gender are not distinguished. Created with support from the Mapping Assistant.	
hrim:EF8218B8	loinc:91692-4	Sex of Personnel@en	hriv:hasExactMeaning	Not	hrio:IndeterminateSex	Indeterminate Sex@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.97	2.1.0	2026-03-13	2026-03-23	The source denotes the overall sex variable for personnel, not a specific sex outcome. Indeterminate Sex is the relevant comparison target because the value set includes Undifferentiated as a nearby but not identical value. Exact equivalence was rejected because the source does not define Undifferentiated as biological indeterminacy and the target would cover only one possible outcome. Created with support from the Mapping Assistant.	
hrim:FE9F1EF1	loinc:91692-4	Sex of Personnel@en	hriv:hasNarrowerMeaningThan		hrio:Sex	Sex@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0000-0003-4715-9070	Shuxin Zhang	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.98	2.1.0	2026-03-13	2026-03-23	This concept denotes biological sex for personnel rather than sex in general. Sex is the right broader HRIO target because it carries the same core biological-sex meaning. Exact equivalence was not used because the source is narrower by being restricted to personnel. Created with support from the Mapping Assistant.	
hrim:1B52D0D6	loinc:LA3-6	Female@en	hriv:hasExactMeaning	Not	hrio:Female	Female@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0000-0003-4715-9070	Shuxin Zhang	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.99	2.1.0	2026-03-13	2026-03-23	The source denotes a generic female answer value reused across multiple sex- and gender-related contexts. Female is the closest HRIO target because it represents the consolidated female classification without fixing the basis as sex or gender. Exact equivalence was rejected because the source has no standalone definition and no explicit qualifier match. Created with support from the Mapping Assistant.	
hrim:703633D0	loinc:LA3-6	Female@en	hriv:hasExactMeaning	Not	hrio:FemaleGender	Female Gender@en	phaseMixin	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.100	2.1.0	2026-03-13	2026-03-23	The source denotes a generic female answer value reused across multiple sex- and gender-related contexts. Female Gender is a relevant comparison target because some stated source uses are explicitly gender-based. Exact equivalence was rejected because the source is not limited to gender and no explicit qualifier match was established. Created with support from the Mapping Assistant.	
hrim:2EFEE185	loinc:LA3-6	Female@en	hriv:hasExactMeaning	Not	hrio:FemaleSex	Female Sex@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.101	2.1.0	2026-03-13	2026-03-23	The source denotes a generic female answer value reused across multiple sex- and gender-related contexts. Female Sex is a relevant comparison target because some stated source uses are explicitly sex-based. Exact equivalence was rejected because the source is not limited to sex and no explicit qualifier match was established. Created with support from the Mapping Assistant.	
hrim:F8933205	loinc:LA3-6	Female@en	hriv:hasExactMeaning	Not	hrio:AdministrativeFemaleGender	Administrative Female Gender@en	role	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.102	2.1.0	2026-03-13	2026-03-23	The source denotes a generic female answer value reused across multiple sex- and gender-related contexts. Administrative Female Gender is a relevant comparison target because administrative gender is one stated usage context for the source. Exact equivalence was rejected because the source is broader than that administrative meaning and no explicit qualifier match was established. Created with support from the Mapping Assistant.	
hrim:A1BC897B	loinc:LA3-6	Female@en	hriv:hasExactMeaning	Not	hrio:SexAtBirthFemaleSex	Sex-at-birth Female Sex@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.103	2.1.0	2026-03-13	2026-03-23	The source denotes a generic female answer value reused across multiple sex- and gender-related contexts. Sex-at-birth Female Sex is a relevant comparison target because sex assigned at birth is one stated usage context for the source. Exact equivalence was rejected because the source is broader than that sex-at-birth meaning and no explicit qualifier match was established. Created with support from the Mapping Assistant.	
hrim:3A1E867F	loinc:LA3-6	Female@en	hriv:hasExactMeaning	Not	hrio:SelfIdentifiedFemaleGender	Self-identified Female Gender@en	phase	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.104	2.1.0	2026-03-13	2026-03-23	The source denotes a generic female answer value reused across multiple sex- and gender-related contexts. Self-identified Female Gender is a relevant comparison target within that area. Exact equivalence was rejected because the source provides no self-identification evidence and no explicit qualifier match was established. Created with support from the Mapping Assistant.	
hrim:A2B18F90	loinc:LA4489-6	Unknown (sex/gender response)@en	hriv:hasExactMeaning	Not	hrio:SexAtBirthUnassignedPerson	Sex-at-birth-unassigned Person@en	role	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.105	2.1.0	2026-03-13	2026-03-23	The source concept is an unknown response/value reused in sex/gender answer lists. Sex-at-birth-unassigned Person is a relevant comparison target because it models an unassigned person role, but exact equivalence was rejected because the source is a response value and does not state that no sex assignment is formally recorded. Created with support from the Mapping Assistant.	
hrim:D77F0A9B	loinc:LA4489-6	Unknown (sex/gender response)@en	hriv:hasExactMeaning	Not	hrio:LegallyUnassignedGenderPerson	Legally Unassigned Gender Person@en	role	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.106	2.1.0	2026-03-13	2026-03-23	This source means an unknown response/value used in sex/gender answer lists. Legally Unassigned Gender Person is a relevant comparison target because it models a person with no legal gender recorded, but exact equivalence was rejected because the source is not a person role and does not state a legal-record context. Created with support from the Mapping Assistant.	
hrim:CAF52B45	loinc:LA4489-6	Unknown (sex/gender response)@en	hriv:hasExactMeaning	Not	hrio:SexAtBirthIndeterminateSex	Sex-at-birth Indeterminate Sex@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.107	2.1.0	2026-03-13	2026-03-23	Here the source denotes an unknown response/value in sex/gender answer lists. Sex-at-birth Indeterminate Sex is a relevant comparison target because it is a sex-at-birth classification, but exact equivalence was rejected because the source does not assert an indeterminate sex classification and instead records an unknown response. Created with support from the Mapping Assistant.	
hrim:6E305CF1	loinc:LA4489-6	Unknown (sex/gender response)@en	hriv:hasExactMeaning	Not	hrio:IndeterminateSex	Indeterminate Sex@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0000-0003-4715-9070	Shuxin Zhang	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.108	2.1.0	2026-03-13	2026-03-23	In this case, the source is an unknown response/value in sex/gender answer lists. Indeterminate Sex is a relevant comparison target because it is a sex classification, but exact equivalence was rejected because the source does not state biological indeterminacy and instead records an unknown response. Created with support from the Mapping Assistant.	
hrim:C8F90D22	loinc:LA46-8	Other (sex/gender response)@en	hriv:hasExactMeaning	Not	hrio:NonBinarySexGender	Non-binary Sex-Gender@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.109	2.1.0	2026-03-13	2026-03-23	This source means a generic Other response option used in sex/gender lists rather than a defined sex/gender category. Non-binary Sex-Gender is the closest comparison target because it covers classifications outside the male/female binary across sex and gender contexts, but exact equivalence was rejected because the source does not explicitly commit to that meaning. Created with support from the Mapping Assistant.	
hrim:0B7705EE	loinc:LA46-8	Other (sex/gender response)@en	hriv:hasExactMeaning	Not	hrio:NonBinaryGender	Non-binary Gender@en	phaseMixin	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.110	2.1.0	2026-03-13	2026-03-23	Here the source is still a generic Other response option used across sex/gender contexts. Non-binary Gender is a relevant comparison target for the gender-identity use, but exact equivalence was rejected because the source does not explicitly say non-binary and is also reused in a sex context. Created with support from the Mapping Assistant.	
hrim:989C4E05	loinc:LA46-8	Other (sex/gender response)@en	hriv:hasExactMeaning	Not	hrio:IndeterminateSex	Indeterminate Sex@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.111	2.1.0	2026-03-13	2026-03-23	In this usage, the source remains a generic Other response option rather than a defined biological sex classification. Indeterminate Sex is a relevant comparison target for the sex list use, but exact equivalence was rejected because the source does not explicitly denote indeterminate sex and is also reused in a gender context. Created with support from the Mapping Assistant.	
hrim:535B9057	loinc:LA20384-6	Asked but unknown (sex/gender response)@en	hriv:hasExactMeaning	Not	hrio:SelfIdentifiedGender	Self-identified Gender@en	mode	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.112	2.1.0	2026-03-13	2026-03-23	This source concept is a reusable asked-but-unknown response-status value rather than a gender meaning. Self-identified Gender is the closest comparison target because HRIO explicitly uses the altLabel “Gender Identity,” but exact equivalence was rejected because the source records an unavailable answer, not a person's gender. Created with support from the Mapping Assistant.	
hrim:1EC7879A	loinc:LA22878-5	Identifies as male@en	hriv:hasExactMeaning		hrio:SelfIdentifiedMaleGender	Self-identified Male Gender@en	phase	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0000-0003-4715-9070	Shuxin Zhang	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.113	2.1.0	2026-03-13	2026-03-23	The source is a male answer within a Gender identity list, so it denotes self-identified male gender. Self-identified Male Gender is the relevant HRIO target because HRIO treats Gender Identity as Self-identified Gender and specializes it to Self-identified Male Gender for the male-specific case. Created with support from the Mapping Assistant.	
hrim:F5797932	loinc:LA22879-3	Identifies as female@en	hriv:hasExactMeaning		hrio:SelfIdentifiedFemaleGender	Self-identified Female Gender@en	phase	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0000-0003-4715-9070	Shuxin Zhang	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.114	2.1.0	2026-03-13	2026-03-23	The source is explicitly a gender identity answer value for identifying as female. Self-identified Female Gender is the matching HRIO target because it is the female specialization of the self-identified gender branch. Created with support from the Mapping Assistant.	
hrim:9999A348	loinc:LA29515-6	co/co/cos/cos/coself@en	hriv:hasExactMeaning	Not	hrio:PreferredPronoun	Preferred Pronoun@en	quality	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.115	2.1.0	2026-03-13	2026-03-23	This source is a specific personal-pronoun answer value rather than the broader target Preferred Pronoun. Preferred Pronoun is the closest comparison target, but exact equivalence was rejected because the source only gives a reported pronoun value and does not explicitly say this is a preferred pronoun. Created with support from the Mapping Assistant.	
hrim:8EBE99D0	loinc:LA29517-2	ey/em/eir/eirs/emself@en	hriv:hasExactMeaning	Not	hrio:PreferredPronoun	Preferred Pronoun@en	quality	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.116	2.1.0	2026-03-13	2026-03-23	This source concept is a specific LOINC answer value for a personal pronoun. Preferred Pronoun is the relevant HRIO comparison target, but HRIO models pronouns as free-text string-valued preferred pronoun entries rather than as ontology concepts for individual pronoun forms, so exact equivalence was rejected. Created with support from the Mapping Assistant.	
hrim:200FD324	loinc:LA29518-0	he/him/his/his/himself@en	hriv:hasExactMeaning	Not	hrio:PreferredPronoun	Preferred Pronoun@en	quality	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.117	2.1.0	2026-03-13	2026-03-23	This source is a specific personal-pronoun answer value. Preferred Pronoun is the closest HRIO concept, but exact equivalence was rejected because HRIO models a preference-based pronoun quality and the source does not state preference. Created with support from the Mapping Assistant.	
hrim:63463CD5	loinc:LA29520-6	they/them/their/theirs/themselves@en	hriv:hasExactMeaning	Not	hrio:PreferredPronoun	Preferred Pronoun@en	quality	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.82	2.1.0	2026-03-13	2026-03-23	This source concept denotes one specific pronoun value from a LOINC answer list. Preferred Pronoun is the closest comparison target in HRIO, but it represents a generic free-text quality class rather than this exact value-level concept, so exact equivalence was rejected. Created with support from the Mapping Assistant.	
hrim:765ABCFD	loinc:LA29524-8	ve/vis/ver/ver/verself@en	hriv:hasExactMeaning	Not	hrio:PreferredPronoun	Preferred Pronoun@en	quality	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.82	2.1.0	2026-03-13	2026-03-23	ve/vis/ver/ver/verself is a specific pronoun value from the source answer list. Preferred Pronoun is the relevant comparison target, but it models an unrestricted free-text pronoun quality rather than this specific value, so exact equivalence was rejected. Created with support from the Mapping Assistant.	
hrim:A53D29E9	loinc:LA35089-4	Gender X@en	hriv:hasExactMeaning	Not	hrio:AdministrativeNonBinaryGender	Administrative Non-binary Gender@en	role	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos	orcid:0000-0003-4715-9070	Shuxin Zhang	https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.82	2.1.0	2026-03-13	2026-03-23	Gender X is used as an administrative gender answer value, making Administrative Non-binary Gender the closest comparison target in HRIO. That target is especially relevant because HRIO includes X Designation and X Gender Marker as synonyms of Administrative Non-binary Gender. Exact equivalence was rejected because the source never explicitly states that Gender X means non-binary. Created with support from the Mapping Assistant.	
hrim:7109FAC1	loinc:LA4512-5	Transsexual@en	hriv:hasExactMeaning	Not	hrio:TransgenderPerson	Transgender Person@en	phase	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.82	2.1.0	2026-03-13	2026-03-23	The source is only the label Transsexual in a demographic answer list, with no definition. Transgender Person is the closest person-level comparison target, but exact equivalence was rejected because the source does not state the modality structure or basis of classification that HRIO makes explicit. Created with support from the Mapping Assistant.	
hrim:FA0A28AE	loinc:LA4512-5	Transsexual@en	hriv:hasExactMeaning	Not	hrio:SelfIdentifiedTransgenderPerson	Self-identified Transgender Person@en	phase	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.83	2.1.0	2026-03-13	2026-03-23	The source is only the label Transsexual in a demographic answer list, with no definition. Self-identified Transgender Person is a relevant comparison target, but exact equivalence was rejected because the source never says the designation is self-identified. Created with support from the Mapping Assistant.	
hrim:DABA7C3E	loinc:LA4512-5	Transsexual@en	hriv:hasExactMeaning	Not	hrio:ExternallyAttributedTransgenderPerson	Externally-attributed Transgender Person@en	role	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.84	2.1.0	2026-03-13	2026-03-23	The source is only the label Transsexual in a demographic answer list, with no definition. Externally-attributed Transgender Person is a relevant comparison target, but exact equivalence was rejected because the source never says the designation comes from external attribution. Created with support from the Mapping Assistant.	
hrim:1CDED3BF	loinc:LA4732-9	Other (hermaphrodite)@en	hriv:hasExactMeaning	Not	hrio:IndeterminateSex	Indeterminate Sex@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.85	2.1.0	2026-03-13	2026-03-23	The source label is clearly close to HRIO’s indeterminate-sex cluster, so Indeterminate Sex is the relevant comparison target. Exact equivalence was rejected because the available source evidence is too weak to show that this label means HRIO’s general indeterminate-sex category rather than a narrower or otherwise different use. Created with support from the Mapping Assistant.	
hrim:5E5912F3	loinc:LA4732-9	Other (hermaphrodite)@en	hriv:hasExactMeaning	Not	hrio:PhenotypicAmbiguousSex	Phenotypic Ambiguous Sex@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.86	2.1.0	2026-03-13	2026-03-23	The source label is close to the indeterminate-sex cluster, making Phenotypic Ambiguous Sex a relevant comparison target. Exact equivalence was rejected because the source does not state a phenotypic or assessment-based meaning, which this HRIO target makes explicit. Created with support from the Mapping Assistant.	
hrim:0AAD2458	loinc:LA4732-9	Other (hermaphrodite)@en	hriv:hasExactMeaning	Not	hrio:SexAtBirthIndeterminateSex	Sex-at-birth Indeterminate Sex@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://loinc.org/news/loinc-version-2-82-release-highlights/	LOINC 2.87	2.1.0	2026-03-13	2026-03-23	The source label is close to the indeterminate-sex cluster, making Sex-at-birth Indeterminate Sex a relevant comparison target. Exact equivalence was rejected because the source does not state that this is a formally recorded sex-at-birth category, which this HRIO target makes explicit. Created with support from the Mapping Assistant.	
hrim:0BAE797E	ncit:C16576	Female@en	hriv:hasExactMeaning	Not	hrio:Woman	Woman@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus_26.02d.owl	NCI Thesaurus 26.02d	2.1.0	2026-03-13	2026-03-23	The source still supports a person-level female concept with mixed sex and gender-role usage. Woman is the relevant comparison target because it is the closest person-level fit, but exact equivalence was rejected because the source meaning remains broader or less explicit than the target. Created with support from the Mapping Assistant.	
hrim:D6A55786	ncit:C16576	Female@en	hriv:hasExactMeaning	Not	hrio:Female	Female@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus_26.02d.owl	NCI Thesaurus 26.02d	2.1.0	2026-03-13	2026-03-23	The source still supports a person-level female concept with mixed sex and gender-role usage. Female is the relevant comparison target because it is closely related, but exact equivalence was rejected because Female is modeled as a category rather than a person. Created with support from the Mapping Assistant.	
hrim:FAE52A5D	ncit:C17998	Unknown@en	hriv:hasExactMeaning	Not	hrio:LegallyUnassignedGenderPerson	Legally Unassigned Gender Person@en	role	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus_26.02d.owl	NCI Thesaurus 26.02d	2.1.0	2026-03-13	2026-03-23	The source is a generic unknown, null, or refused value used in a gender field. Legally Unassigned Gender Person is the relevant comparison target, but exact equivalence was rejected because the target is a person-level legal gender class rather than a null-value concept. Created with support from the Mapping Assistant.	
hrim:841E4586	ncit:C17998	Unknown@en	hriv:hasExactMeaning	Not	hrio:AdministrativeGender	Administrative Gender@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus_26.02d.owl	NCI Thesaurus 26.02d	2.1.0	2026-03-13	2026-03-23	The source is a generic unknown, null, or refused value used in a gender field. Administrative Gender is the relevant comparison target, but exact equivalence was rejected because the target is a recorded gender designation rather than a null-value concept. Created with support from the Mapping Assistant.	
hrim:8A8D6075	ncit:C20197	Male@en	hriv:hasExactMeaning	Not	hrio:Man	Man@en	subkind	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus_26.02d.owl	NCI Thesaurus 26.02d	2.1.0	2026-03-13	2026-03-23	The source is very close to Man in meaning, but it is not fixed to a single explicit basis across the compared definitions. Man is the relevant comparison target, but exact equivalence was rejected because the source can cover sex, cultural gender role, or both. Created with support from the Mapping Assistant.	
hrim:1209BC2A	ncit:C20197	Male@en	hriv:hasExactMeaning	Not	hrio:Male	Male@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus_26.02d.owl	NCI Thesaurus 26.02d	2.1.0	2026-03-13	2026-03-23	The source denotes a person, while Male is modeled as an outcome category. Male is the relevant comparison target because it is the exact lexical match, but exact equivalence was rejected because the person-level source and outcome-level target are not exactly the same in meaning. Created with support from the Mapping Assistant.	
hrim:643B88D1	hri-omop:female	Female@en	hriv:hasExactMeaning	Not	hrio:FemaleGender	Female Gender@en	phaseMixin	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://ohdsi.github.io/CommonDataModel/dataModelConventions.html	Data Model Conventions	2.1.0	2026-03-13	2026-03-23	The source is a female value in the OMOP Gender domain. Female Gender is the relevant comparison target, but exact equivalence was rejected because the source does not explicitly establish the qualifier or full context covered by the target. Created with support from the Mapping Assistant.	
hrim:A5DA10B4	hri-omop:female	Female@en	hriv:hasExactMeaning	Not	hrio:FemaleSex	Female Sex@en	category	semapv:ManualMappingCuration	orcid:0000-0003-2736-7817	Pedro Paulo Favato Barcelos			https://w3id.org/health-ri/semantic-interoperability	Health-RI Semantic Interoperability Initiative	https://creativecommons.org/licenses/by/4.0/		https://ohdsi.github.io/CommonDataModel/dataModelConventions.html	Data Model Conventions	2.1.0	2026-03-13	2026-03-23	The source is a female value in the OMOP Gender domain rather than a sex concept. Female Sex is the relevant comparison target, but exact equivalence was rejected because the target is explicitly about sex and would not preserve the stated gender-domain meaning. Created with support from the Mapping Assistant.	
